dteday,hr,instant,casual,registered,cnt,interpolated
2012-10-07,3,15484,5,17,22,False
2012-10-07,4,15485,5,6,11,False
2012-10-07,5,15486,2,8,10,False
2012-10-07,6,15487,4,19,23,False
2012-10-07,7,15488,6,29,35,False
2012-10-07,8,15489,11,51,62,False
2012-10-07,9,15490,16,70,86,False
2012-10-07,10,15491,41,144,185,False
2012-10-07,11,15492,76,260,336,False
2012-10-07,12,15493,100,292,392,False
2012-10-07,13,15494,80,240,320,False
2012-10-07,14,15495,71,243,314,False
2012-10-07,15,15496,74,232,306,False
2012-10-07,16,15497,87,246,333,False
2012-10-07,17,15498,35,122,157,False
2012-10-07,18,15499,24,82,106,False
2012-10-07,19,15500,17,97,114,False
2012-10-07,20,15501,19,97,116,False
2012-10-07,21,15502,22,91,113,False
2012-10-07,22,15503,7,72,79,False
2012-10-07,23,15504,12,68,80,False
2012-10-08,0,15505,7,44,51,False
2012-10-08,1,15506,2,35,37,False
2012-10-08,2,15507,3,12,15,False
2012-10-08,3,15508,2,8,10,False
2012-10-08,4,15509,1,6,7,False
2012-10-08,5,15510,2,17,19,False
2012-10-08,6,15511,5,54,59,False
2012-10-08,7,15512,3,151,154,False
2012-10-08,8,15513,23,374,397,False
2012-10-08,9,15514,59,273,332,False
2012-10-08,10,15515,69,229,298,False
2012-10-08,11,15516,72,236,308,False
2012-10-08,12,15517,74,267,341,False
2012-10-08,13,15518,82,323,405,False
2012-10-08,14,15519,121,299,420,False
2012-10-08,15,15520,76,294,370,False
2012-10-08,16,15521,61,316,377,False
2012-10-08,17,15522,81,416,497,False
2012-10-08,18,15523,41,415,456,False
2012-10-08,19,15524,38,333,371,False
2012-10-08,20,15525,20,207,227,False
2012-10-08,21,15526,17,134,151,False
2012-10-08,22,15527,6,101,107,False
2012-10-08,23,15528,9,60,69,False
2012-10-09,0,15529,9,22,31,False
2012-10-09,1,15530,0,13,13,False
2012-10-09,2,15531,2,5,7,False
2012-10-09,3,15532,0,3,3,False
2012-10-09,4,15533,1,6,7,False
2012-10-09,5,15534,0,19,19,False
2012-10-09,6,15535,2,141,143,False
2012-10-09,7,15536,5,357,362,False
2012-10-09,8,15537,15,698,713,False
2012-10-09,9,15538,37,345,382,False
2012-10-09,10,15539,33,131,164,False
2012-10-09,11,15540,37,156,193,False
2012-10-09,12,15541,43,217,260,False
2012-10-09,13,15542,54,184,238,False
2012-10-09,14,15543,43,201,244,False
2012-10-09,15,15544,59,195,254,False
2012-10-09,16,15545,70,354,424,False
2012-10-09,17,15546,73,733,806,False
2012-10-09,18,15547,26,758,784,False
2012-10-09,19,15548,31,483,514,False
2012-10-09,20,15549,30,330,360,False
2012-10-09,21,15550,16,209,225,False
2012-10-09,22,15551,7,155,162,False
2012-10-09,23,15552,8,76,84,False
2012-10-10,0,15553,0,33,33,False
2012-10-10,1,15554,2,6,8,False
2012-10-10,2,15555,2,6,8,False
2012-10-10,3,15556,0,6,6,False
2012-10-10,4,15557,0,6,6,False
2012-10-10,5,15558,2,38,40,False
2012-10-10,6,15559,3,172,175,False
2012-10-10,7,15560,9,498,507,False
2012-10-10,8,15561,33,806,839,False
2012-10-10,9,15562,35,331,366,False
2012-10-10,10,15563,27,190,217,False
2012-10-10,11,15564,53,238,291,False
2012-10-10,12,15565,78,312,390,False
2012-10-10,13,15566,60,237,297,False
2012-10-10,14,15567,63,208,271,False
2012-10-10,15,15568,58,261,319,False
2012-10-10,16,15569,92,474,566,False
2012-10-10,17,15570,91,857,948,False
2012-10-10,18,15571,57,787,844,False
2012-10-10,19,15572,32,534,566,False
2012-10-10,20,15573,21,371,392,False
2012-10-10,21,15574,18,251,269,False
2012-10-10,22,15575,27,170,197,False
2012-10-10,23,15576,17,119,136,False
2012-10-11,0,15577,1,41,42,False
2012-10-11,1,15578,1,10,11,False
2012-10-11,2,15579,4,7,11,False
2012-10-11,3,15580,0,3,3,False
2012-10-11,4,15581,0,10,10,False
2012-10-11,5,15582,0,42,42,False
2012-10-11,6,15583,1,158,159,False
2012-10-11,7,15584,11,467,478,False
2012-10-11,8,15585,25,773,798,False
2012-10-11,9,15586,27,328,355,False
2012-10-11,10,15587,39,165,204,False
2012-10-11,11,15588,76,175,251,False
2012-10-11,12,15589,47,279,326,False
2012-10-11,13,15590,48,243,291,False
2012-10-11,14,15591,78,270,348,False
2012-10-11,15,15592,102,358,460,False
2012-10-11,16,15593,68,413,481,False
2012-10-11,17,15594,90,737,827,False
2012-10-11,18,15595,64,628,692,False
2012-10-11,19,15596,81,662,743,False
2012-10-11,20,15597,27,388,415,False
2012-10-11,21,15598,24,236,260,False
2012-10-11,22,15599,10,167,177,False
2012-10-11,23,15600,10,176,186,False
2012-10-12,0,15601,8,60,68,False
2012-10-12,1,15602,8,29,37,False
2012-10-12,2,15603,0,16,16,False
2012-10-12,3,15604,0,6,6,False
2012-10-12,4,15605,0,8,8,False
2012-10-12,5,15606,2,33,35,False
2012-10-12,6,15607,3,140,143,False
2012-10-12,7,15608,8,384,392,False
2012-10-12,8,15609,34,711,745,False
2012-10-12,9,15610,26,374,400,False
2012-10-12,10,15611,75,200,275,False
2012-10-12,11,15612,61,252,313,False
2012-10-12,12,15613,75,312,387,False
2012-10-12,13,15614,81,300,381,False
2012-10-12,14,15615,109,262,371,False
2012-10-12,15,15616,138,317,455,False
2012-10-12,16,15617,108,412,520,False
2012-10-12,17,15618,131,706,837,False
2012-10-12,18,15619,76,566,642,False
2012-10-12,19,15620,40,453,493,False
2012-10-12,20,15621,28,280,308,False
2012-10-12,21,15622,21,169,190,False
2012-10-12,22,15623,17,143,160,False
2012-10-12,23,15624,11,89,100,False
2012-10-13,0,15625,31,218,249,False
2012-10-13,1,15626,23,123,146,False
2012-10-13,2,15627,7,60,67,False
2012-10-13,3,15628,2,13,15,False
2012-10-13,4,15629,2,9,11,False
2012-10-13,5,15630,0,11,11,False
2012-10-13,6,15631,5,23,28,False
2012-10-13,7,15632,10,60,70,False
2012-10-13,8,15633,23,151,174,False
2012-10-13,9,15634,46,220,266,False
2012-10-13,10,15635,82,265,347,False
2012-10-13,11,15636,192,335,527,False
2012-10-13,12,15637,202,371,573,False
2012-10-13,13,15638,235,435,670,False
2012-10-13,14,15639,243,354,597,False
2012-10-13,15,15640,251,364,615,False
2012-10-13,16,15641,294,343,637,False
2012-10-13,17,15642,193,335,528,False
2012-10-13,18,15643,174,299,473,False
2012-10-13,19,15644,73,259,332,False
2012-10-13,20,15645,57,198,255,False
2012-10-13,21,15646,47,157,204,False
2012-10-13,22,15647,33,156,189,False
2012-10-13,23,15648,27,98,125,False
2012-10-14,0,15649,8,103,111,False
2012-10-14,1,15650,16,96,112,False
2012-10-14,2,15651,8,58,66,False
2012-10-14,3,15652,3,25,28,False
2012-10-14,4,15653,2,10,12,False
2012-10-14,5,15654,5,6,11,False
2012-10-14,6,15655,4,20,24,False
2012-10-14,7,15656,7,44,51,False
2012-10-14,8,15657,28,104,132,False
2012-10-14,9,15658,62,161,223,False
2012-10-14,10,15659,150,278,428,False
2012-10-14,11,15660,156,338,494,False
2012-10-14,12,15661,200,362,562,False
2012-10-14,13,15662,218,401,619,False
2012-10-14,14,15663,249,368,617,False
2012-10-14,15,15664,213,355,568,False
2012-10-14,16,15665,203,378,581,False
2012-10-14,17,15666,193,346,539,False
2012-10-14,18,15667,134,319,453,False
2012-10-14,19,15668,68,268,336,False
2012-10-14,20,15669,48,198,246,False
2012-10-14,21,15670,40,156,196,False
2012-10-14,22,15671,38,87,125,False
2012-10-14,23,15672,27,78,105,False
2012-10-15,0,15673,17,31,48,False
2012-10-15,1,15674,5,24,29,False
2012-10-15,2,15675,1,5,6,False
2012-10-15,3,15676,2,2,4,False
2012-10-15,4,15677,1,9,10,False
2012-10-15,5,15678,2,38,40,False
2012-10-15,6,15679,6,141,147,False
2012-10-15,7,15680,15,461,476,False
2012-10-15,8,15681,24,713,737,False
2012-10-15,9,15682,31,328,359,False
2012-10-15,10,15683,43,125,168,False
2012-10-15,11,15684,88,175,263,False
2012-10-15,12,15685,73,211,284,False
2012-10-15,13,15686,37,109,146,False
2012-10-15,14,15687,57,128,185,False
2012-10-15,15,15688,70,190,260,False
2012-10-15,16,15689,76,371,447,False
2012-10-15,17,15690,96,670,766,False
2012-10-15,18,15691,52,540,592,False
2012-10-15,19,15692,12,227,239,False
2012-10-15,20,15693,19,237,256,False
2012-10-15,21,15694,16,190,206,False
2012-10-15,22,15695,8,118,126,False
2012-10-15,23,15696,9,72,81,False
2012-10-16,0,15697,3,45,48,False
2012-10-16,1,15698,4,9,13,False
2012-10-16,2,15699,2,1,3,False
2012-10-16,3,15700,0,2,2,False
2012-10-16,4,15701,0,7,7,False
2012-10-16,5,15702,5,47,52,False
2012-10-16,6,15703,4,168,172,False
2012-10-16,7,15704,20,505,525,False
2012-10-16,8,15705,35,800,835,False
2012-10-16,9,15706,32,323,355,False
2012-10-16,10,15707,65,157,222,False
2012-10-16,11,15708,56,172,228,False
2012-10-16,12,15709,69,256,325,False
2012-10-16,13,15710,68,260,328,False
2012-10-16,14,15711,94,214,308,False
2012-10-16,15,15712,76,270,346,False
2012-10-16,16,15713,79,367,446,False
2012-10-16,17,15714,104,839,943,False
2012-10-16,18,15715,71,767,838,False
2012-10-16,19,15716,40,491,531,False
2012-10-16,20,15717,35,397,432,False
2012-10-16,21,15718,19,176,195,False
2012-10-16,22,15719,18,163,181,False
2012-10-16,23,15720,23,176,199,False
2012-10-17,0,15721,1,48,49,False
2012-10-17,1,15722,3,14,17,False
2012-10-17,2,15723,4,12,16,False
2012-10-17,3,15724,0,7,7,False
2012-10-17,4,15725,0,4,4,False
2012-10-17,5,15726,2,39,41,False
2012-10-17,6,15727,7,171,178,False
2012-10-17,7,15728,15,449,464,False
2012-10-17,8,15729,38,779,817,False
2012-10-17,9,15730,38,344,382,False
2012-10-17,10,15731,60,168,228,False
2012-10-17,11,15732,78,156,234,False
2012-10-17,12,15733,71,261,332,False
2012-10-17,13,15734,73,237,310,False
2012-10-17,14,15735,82,188,270,False
2012-10-17,15,15736,62,239,301,False
2012-10-17,16,15737,70,396,466,False
2012-10-17,17,15738,122,766,888,False
2012-10-17,18,15739,90,794,884,False
2012-10-17,19,15740,49,467,516,False
2012-10-17,20,15741,54,360,414,False
2012-10-17,21,15742,28,301,329,False
2012-10-17,22,15743,17,198,215,False
2012-10-17,23,15744,15,84,99,False
2012-10-18,0,15745,4,53,57,False
2012-10-18,1,15746,0,14,14,False
2012-10-18,2,15747,1,13,14,False
2012-10-18,3,15748,0,5,5,False
2012-10-18,4,15749,0,5,5,False
2012-10-18,5,15750,1,41,42,False
2012-10-18,6,15751,3,150,153,False
2012-10-18,7,15752,20,488,508,False
2012-10-18,8,15753,31,803,834,False
2012-10-18,9,15754,41,346,387,False
2012-10-18,10,15755,60,158,218,False
2012-10-18,11,15756,79,189,268,False
2012-10-18,12,15757,93,284,377,False
2012-10-18,13,15758,96,236,332,False
2012-10-18,14,15759,94,191,285,False
2012-10-18,15,15760,69,284,353,False
2012-10-18,16,15761,94,356,450,False
2012-10-18,17,15762,102,788,890,False
2012-10-18,18,15763,68,720,788,False
2012-10-18,19,15764,42,471,513,False
2012-10-18,20,15765,39,348,387,False
2012-10-18,21,15766,38,245,283,False
2012-10-18,22,15767,27,202,229,False
2012-10-18,23,15768,6,111,117,False
2012-10-19,0,15769,5,51,56,False
2012-10-19,1,15770,4,12,16,False
2012-10-19,2,15771,1,9,10,False
2012-10-19,3,15772,0,5,5,False
2012-10-19,4,15773,1,5,6,False
2012-10-19,5,15774,1,35,36,False
2012-10-19,6,15775,5,126,131,False
2012-10-19,7,15776,5,149,154,False
2012-10-19,8,15777,20,447,467,False
2012-10-19,9,15778,26,363,389,False
2012-10-19,10,15779,26,198,224,False
2012-10-19,11,15780,41,211,252,False
2012-10-19,12,15781,74,258,332,False
2012-10-19,13,15782,87,288,375,False
2012-10-19,14,15783,88,277,365,False
2012-10-19,15,15784,93,302,395,False
2012-10-19,16,15785,131,434,565,False
2012-10-19,17,15786,48,377,425,False
2012-10-19,18,15787,21,212,233,False
2012-10-19,19,15788,19,213,232,False
2012-10-19,20,15789,13,216,229,False
2012-10-19,21,15790,17,189,206,False
2012-10-19,22,15791,14,176,190,False
2012-10-19,23,15792,13,118,131,False
2012-10-20,0,15793,13,110,123,False
2012-10-20,1,15794,2,93,95,False
2012-10-20,2,15795,9,69,78,False
2012-10-20,3,15796,2,27,29,False
2012-10-20,4,15797,9,9,18,False
2012-10-20,5,15798,6,7,13,False
2012-10-20,6,15799,5,26,31,False
2012-10-20,7,15800,6,59,65,False
2012-10-20,8,15801,29,164,193,False
2012-10-20,9,15802,106,257,363,False
2012-10-20,10,15803,111,312,423,False
2012-10-20,11,15804,204,408,612,False
2012-10-20,12,15805,267,436,703,False
2012-10-20,13,15806,273,441,714,False
2012-10-20,14,15807,335,376,711,False
2012-10-20,15,15808,308,403,711,False
2012-10-20,16,15809,325,366,691,False
2012-10-20,17,15810,347,384,731,False
2012-10-20,18,15811,165,356,521,False
2012-10-20,19,15812,77,268,345,False
2012-10-20,20,15813,61,198,259,False
2012-10-20,21,15814,72,224,296,False
2012-10-20,22,15815,47,155,202,False
2012-10-20,23,15816,27,136,163,False
2012-10-21,0,15817,35,119,154,False
2012-10-21,1,15818,20,97,117,False
2012-10-21,2,15819,44,88,132,False
2012-10-21,3,15820,12,29,41,False
2012-10-21,4,15821,8,13,21,False
2012-10-21,5,15822,6,4,10,False
2012-10-21,6,15823,8,18,26,False
2012-10-21,7,15824,13,43,56,False
2012-10-21,8,15825,39,104,143,False
2012-10-21,9,15826,77,192,269,False
2012-10-21,10,15827,167,276,443,False
2012-10-21,11,15828,191,356,547,False
2012-10-21,12,15829,236,439,675,False
2012-10-21,13,15830,243,383,626,False
2012-10-21,14,15831,235,405,640,False
2012-10-21,15,15832,240,383,623,False
2012-10-21,16,15833,182,409,591,False
2012-10-21,17,15834,153,338,491,False
2012-10-21,18,15835,71,342,413,False
2012-10-21,19,15836,50,216,266,False
2012-10-21,20,15837,35,160,195,False
2012-10-21,21,15838,42,124,166,False
2012-10-21,22,15839,18,95,113,False
2012-10-21,23,15840,7,59,66,False
2012-10-22,0,15841,3,28,31,False
2012-10-22,1,15842,0,11,11,False
2012-10-22,2,15843,1,4,5,False
2012-10-22,3,15844,1,5,6,False
2012-10-22,4,15845,1,6,7,False
2012-10-22,5,15846,2,44,46,False
2012-10-22,6,15847,4,140,144,False
2012-10-22,7,15848,15,437,452,False
2012-10-22,8,15849,32,696,728,False
2012-10-22,9,15850,25,335,360,False
2012-10-22,10,15851,51,161,212,False
2012-10-22,11,15852,63,148,211,False
2012-10-22,12,15853,52,231,283,False
2012-10-22,13,15854,88,227,315,False
2012-10-22,14,15855,73,209,282,False
2012-10-22,15,15856,74,222,296,False
2012-10-22,16,15857,80,444,524,False
2012-10-22,17,15858,84,838,922,False
2012-10-22,18,15859,60,726,786,False
2012-10-22,19,15860,36,478,514,False
2012-10-22,20,15861,21,382,403,False
2012-10-22,21,15862,19,155,174,False
2012-10-22,22,15863,25,158,183,False
2012-10-22,23,15864,20,143,163,False
2012-10-23,0,15865,5,32,37,False
2012-10-23,1,15866,1,16,17,False
2012-10-23,2,15867,1,6,7,False
2012-10-23,3,15868,0,1,1,False
2012-10-23,4,15869,1,6,7,False
2012-10-23,5,15870,1,49,50,False
2012-10-23,6,15871,6,152,158,False
2012-10-23,7,15872,12,519,531,False
2012-10-23,8,15873,28,733,761,False
2012-10-23,9,15874,29,305,334,False
2012-10-23,10,15875,50,171,221,False
2012-10-23,11,15876,52,201,253,False
2012-10-23,12,15877,80,298,378,False
2012-10-23,13,15878,59,244,303,False
2012-10-23,14,15879,67,229,296,False
2012-10-23,15,15880,76,270,346,False
2012-10-23,16,15881,108,433,541,False
2012-10-23,17,15882,67,871,938,False
2012-10-23,18,15883,64,762,826,False
2012-10-23,19,15884,25,457,482,False
2012-10-23,20,15885,45,334,379,False
2012-10-23,21,15886,35,260,295,False
2012-10-23,22,15887,20,174,194,False
2012-10-23,23,15888,9,102,111,False
2012-10-24,0,15889,7,39,46,False
2012-10-24,1,15890,4,23,27,False
2012-10-24,2,15891,0,6,6,False
2012-10-24,3,15892,0,4,4,False
2012-10-24,4,15893,1,5,6,False
2012-10-24,5,15894,1,52,53,False
2012-10-24,6,15895,11,162,173,False
2012-10-24,7,15896,20,506,526,False
2012-10-24,8,15897,24,777,801,False
2012-10-24,9,15898,24,349,373,False
2012-10-24,10,15899,29,142,171,False
2012-10-24,11,15900,47,189,236,False
2012-10-24,12,15901,48,268,316,False
2012-10-24,13,15902,65,241,306,False
2012-10-24,14,15903,64,237,301,False
2012-10-24,15,15904,63,245,308,False
2012-10-24,16,15905,67,465,532,False
2012-10-24,17,15906,87,876,963,False
2012-10-24,18,15907,63,795,858,False
2012-10-24,19,15908,50,522,572,False
2012-10-24,20,15909,45,396,441,False
2012-10-24,21,15910,33,280,313,False
2012-10-24,22,15911,30,208,238,False
2012-10-24,23,15912,12,111,123,False
2012-10-25,0,15913,19,57,76,False
2012-10-25,1,15914,6,22,28,False
2012-10-25,2,15915,3,15,18,False
2012-10-25,3,15916,0,8,8,False
2012-10-25,4,15917,1,4,5,False
2012-10-25,5,15918,2,53,55,False
2012-10-25,6,15919,3,168,171,False
2012-10-25,7,15920,18,477,495,False
2012-10-25,8,15921,33,746,779,False
2012-10-25,9,15922,23,320,343,False
2012-10-25,10,15923,53,172,225,False
2012-10-25,11,15924,57,181,238,False
2012-10-25,12,15925,61,258,319,False
2012-10-25,13,15926,49,264,313,False
2012-10-25,14,15927,71,214,285,False
2012-10-25,15,15928,63,242,305,False
2012-10-25,16,15929,92,407,499,False
2012-10-25,17,15930,112,774,886,False
2012-10-25,18,15931,77,732,809,False
2012-10-25,19,15932,45,497,542,False
2012-10-25,20,15933,28,319,347,False
2012-10-25,21,15934,24,247,271,False
2012-10-25,22,15935,22,185,207,False
2012-10-25,23,15936,13,122,135,False
2012-10-26,0,15937,6,65,71,False
2012-10-26,1,15938,4,32,36,False
2012-10-26,2,15939,4,15,19,False
2012-10-26,3,15940,5,8,13,False
2012-10-26,4,15941,1,4,5,False
2012-10-26,5,15942,3,47,50,False
2012-10-26,6,15943,2,142,144,False
2012-10-26,7,15944,13,408,421,False
2012-10-26,8,15945,20,714,734,False
2012-10-26,9,15946,56,347,403,False
2012-10-26,10,15947,41,156,197,False
2012-10-26,11,15948,68,222,290,False
2012-10-26,12,15949,90,302,392,False
2012-10-26,13,15950,77,260,337,False
2012-10-26,14,15951,99,252,351,False
2012-10-26,15,15952,142,306,448,False
2012-10-26,16,15953,137,445,582,False
2012-10-26,17,15954,125,692,817,False
2012-10-26,18,15955,81,584,665,False
2012-10-26,19,15956,72,399,471,False
2012-10-26,20,15957,40,271,311,False
2012-10-26,21,15958,40,252,292,False
2012-10-26,22,15959,37,180,217,False
2012-10-26,23,15960,19,159,178,False
2012-10-27,0,15961,10,132,142,False
2012-10-27,1,15962,23,123,146,False
2012-10-27,2,15963,19,71,90,False
2012-10-27,3,15964,5,21,26,False
2012-10-27,4,15965,1,12,13,False
2012-10-27,5,15966,2,7,9,False
2012-10-27,6,15967,2,29,31,False
2012-10-27,7,15968,7,79,86,False
2012-10-27,8,15969,26,187,213,False
2012-10-27,9,15970,88,240,328,False
2012-10-27,10,15971,165,314,479,False
2012-10-27,11,15972,197,388,585,False
2012-10-27,12,15973,264,404,668,False
2012-10-27,13,15974,310,450,760,False
2012-10-27,14,15975,325,425,750,False
2012-10-27,15,15976,310,401,711,False
2012-10-27,16,15977,257,355,612,False
2012-10-27,17,15978,248,370,618,False
2012-10-27,18,15979,138,318,456,False
2012-10-27,19,15980,67,233,300,False
2012-10-27,20,15981,58,238,296,False
2012-10-27,21,15982,49,160,209,False
2012-10-27,22,15983,41,116,157,False
2012-10-27,23,15984,31,136,167,False
2012-10-28,0,15985,20,97,117,False
2012-10-28,1,15986,22,111,133,False
2012-10-28,2,15987,17,99,116,False
2012-10-28,3,15988,18,61,79,False
2012-10-28,4,15989,1,19,20,False
2012-10-28,5,15990,6,22,28,False
2012-10-28,6,15991,7,32,39,False
2012-10-28,7,15992,17,48,65,False
2012-10-28,8,15993,55,118,173,False
2012-10-28,9,15994,124,206,330,False
2012-10-28,10,15995,120,314,434,False
2012-10-28,11,15996,110,352,462,False
2012-10-28,12,15997,118,373,491,False
2012-10-28,13,15998,75,316,391,False
2012-10-28,14,15999,98,304,402,False
2012-10-28,15,16000,76,225,301,False
2012-10-28,16,16001,42,251,293,False
2012-10-28,17,16002,37,188,225,False
2012-10-28,18,16003,18,136,154,False
2012-10-28,19,16004,7,47,54,False
2012-10-28,20,16005,4,51,55,False
2012-10-28,21,16006,2,44,46,False
2012-10-28,22,16007,2,35,37,False
2012-10-28,23,16008,2,12,14,False
2012-10-29,0,16009,2,20,22,False
2012-10-29,1,16010,7,27,34,True
2012-10-29,2,16011,5,18,23,True
2012-10-29,3,16012,3,9,12,True
2012-10-29,4,16013,1,5,6,True
2012-10-29,5,16014,1,18,19,True
2012-10-29,6,16015,4,72,76,True
2012-10-29,7,16016,11,201,212,True
2012-10-29,8,16017,22,337,359,True
2012-10-29,9,16018,31,188,219,True
2012-10-29,10,16019,46,127,173,True
2012-10-29,11,16020,60,149,209,True
2012-10-29,12,16021,68,185,253,True
2012-10-29,13,16022,72,181,253,True
2012-10-29,14,16023,76,165,241,True
2012-10-29,15,16024,75,176,251,True
2012-10-29,16,16025,74,238,312,True
2012-10-29,17,16026,74,387,461,True
2012-10-29,18,16027,61,364,425,True
2012-10-29,19,16028,49,263,312,True
2012-10-29,20,16029,36,190,226,True
2012-10-29,21,16030,28,144,172,True
2012-10-29,22,16031,22,109,131,True
2012-10-29,23,16032,15,73,88,True
2012-10-30,0,16033,10,44,54,True
2012-10-30,1,16034,7,27,34,True
2012-10-30,2,16035,5,18,23,True
2012-10-30,3,16036,3,9,12,True
2012-10-30,4,16037,1,5,6,True
2012-10-30,5,16038,1,18,19,True
2012-10-30,6,16039,4,72,76,True
2012-10-30,7,16040,11,201,212,True
2012-10-30,8,16041,22,337,359,True
2012-10-30,9,16042,31,188,219,True
2012-10-30,10,16043,46,127,173,True
2012-10-30,11,16044,60,149,209,True
2012-10-30,12,16045,68,185,253,True
2012-10-30,13,16046,11,105,116,False
